CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SupportTickets,AverageUsageHours,Churn
CUST-00270,Male,41,24,43.21,1046.83,Two year,DSL,Electronic check,1,158.0092628972232,Yes
CUST-00271,Female,61,1,98.78,115.73,Month-to-month,Fiber optic,Mailed check,1,141.15777376206273,Yes
CUST-00272,Female,28,1,101.38,101.38,One year,Fiber optic,Credit card,2,74.99879271126339,Yes
CUST-00273,Female,34,9,85.9,740.55,One year,Fiber optic,Electronic check,0,101.07411817353741,Yes
CUST-00274,Female,21,24,111.89,2692.95,Month-to-month,Fiber optic,Electronic check,2,191.5122691365352,Yes
CUST-00275,Male,64,63,105.77,6672.67,Month-to-month,Fiber optic,Credit card,1,133.26460519316703,Yes
CUST-00276,Female,42,11,21.29,221.29,Two year,No,Bank transfer,1,267.97840592638687,No
CUST-00277,Male,47,58,39.45,2280.68,Two year,DSL,Mailed check,2,265.405214144712,No
CUST-00278,Female,26,3,20.67,50.47,Two year,No,Electronic check,2,94.94588528074686,Yes
CUST-00279,Male,38,10,56.32,563.45,Two year,DSL,Mailed check,1,229.30230201119383,No
CUST-00280,Female,37,16,55.65,902.95,Month-to-month,DSL,Electronic check,4,141.99437495215935,No
CUST-00281,Female,36,50,112.73,5642.75,Month-to-month,Fiber optic,Mailed check,2,158.70372655122452,Yes
CUST-00282,Female,36,9,101.48,921.59,Month-to-month,Fiber optic,Mailed check,2,192.1696348349935,Yes
CUST-00283,Female,29,23,23.39,518.84,Month-to-month,No,Mailed check,2,210.15363920582539,No
CUST-00284,Male,54,21,46.86,975.67,Two year,DSL,Bank transfer,2,106.73157804226224,No
CUST-00285,Female,59,8,18.0,161.73,Two year,No,Bank transfer,3,281.3637648043083,Yes
CUST-00286,Male,34,56,48.16,2679.0,Two year,DSL,Bank transfer,1,166.76919860184523,No
CUST-00287,Male,54,8,55.85,434.3,One year,DSL,Electronic check,2,31.402189034480145,No
CUST-00288,Male,71,11,71.82,799.54,Month-to-month,DSL,Electronic check,2,134.29145604595217,No
CUST-00289,Male,65,64,103.09,6570.46,Month-to-month,Fiber optic,Electronic check,1,276.92915562477134,Yes
CUST-00290,Female,56,53,111.45,5891.92,Month-to-month,Fiber optic,Mailed check,2,114.51515802069622,Yes
CUST-00291,Male,45,14,82.81,1171.21,One year,Fiber optic,Credit card,2,287.37648888822224,No
CUST-00292,Male,58,11,59.09,627.1,Month-to-month,DSL,Bank transfer,1,157.43281288355533,Yes
CUST-00293,Male,52,56,49.27,2747.68,Two year,DSL,Electronic check,0,149.7544892315573,No
CUST-00294,Female,64,9,44.55,410.04,Two year,DSL,Electronic check,1,87.0577325441646,No
CUST-00295,Female,65,4,98.26,376.38,Month-to-month,Fiber optic,Electronic check,2,187.01717766409922,Yes
CUST-00296,Female,35,2,107.78,228.39,Month-to-month,Fiber optic,Electronic check,1,130.36494605709208,Yes
CUST-00297,Female,31,23,107.51,2476.87,One year,Fiber optic,Mailed check,0,148.8145220605429,No
CUST-00298,Male,52,1,26.64,26.64,Month-to-month,No,Electronic check,3,137.29743366435068,Yes
CUST-00299,Male,61,17,45.17,739.41,Two year,DSL,Electronic check,1,200.5339858177981,No
CUST-00300,Female,58,38,53.84,2046.27,One year,DSL,Electronic check,4,137.71639946944083,No
CUST-00301,Male,77,49,91.62,4465.86,Month-to-month,Fiber optic,Bank transfer,1,10.0,Yes
CUST-00302,Male,24,33,102.06,3342.16,Month-to-month,Fiber optic,Mailed check,1,99.17724858414465,Yes
CUST-00303,Male,58,26,111.9,2915.34,Month-to-month,Fiber optic,Credit card,2,70.86278894968136,No
CUST-00304,Female,30,40,20.48,823.35,Two year,No,Electronic check,1,238.9457002265612,No
CUST-00305,Female,35,60,99.92,5965.06,Month-to-month,Fiber optic,Credit card,0,185.8560073152592,No
CUST-00306,Male,54,33,47.73,1570.95,Two year,DSL,Mailed check,0,152.87747214311642,No
CUST-00307,Female,30,16,54.87,885.0,One year,DSL,Electronic check,0,138.2697273955444,No
CUST-00308,Female,53,6,102.0,615.97,One year,Fiber optic,Electronic check,0,65.09813469507199,No
CUST-00309,Female,48,5,106.16,533.79,Month-to-month,Fiber optic,Electronic check,2,136.45582865331863,Yes
CUST-00310,Female,19,42,49.36,2069.24,One year,DSL,Mailed check,4,207.1666493896138,Yes
CUST-00311,Female,33,10,51.33,529.42,One year,DSL,Electronic check,2,199.11903508641672,No
CUST-00312,Male,26,55,109.78,6040.41,Month-to-month,Fiber optic,Credit card,1,175.70871863496143,No
CUST-00313,Female,26,44,82.61,3651.81,Two year,Fiber optic,Electronic check,1,66.51423975998131,No
CUST-00314,Male,55,6,45.76,275.22,One year,DSL,Mailed check,2,106.0527365187092,Yes
CUST-00315,Male,28,2,86.76,156.47,Two year,Fiber optic,Electronic check,0,172.32658313970305,Yes
CUST-00316,Female,71,52,57.89,3012.9,Month-to-month,DSL,Mailed check,3,81.11861062458271,Yes
CUST-00317,Male,73,5,18.87,74.19,Two year,No,Credit card,1,193.30684102140032,Yes
CUST-00318,Male,39,64,65.22,4180.49,Month-to-month,DSL,Credit card,1,70.10977376848459,No
CUST-00319,Male,50,4,86.28,373.63,Two year,Fiber optic,Electronic check,0,83.83761907130332,No
CUST-00320,Female,53,38,79.31,3014.72,Two year,Fiber optic,Electronic check,2,70.52256912584583,No
CUST-00321,Female,62,11,62.19,682.62,Month-to-month,DSL,Credit card,2,120.34333742618841,No
CUST-00322,Male,40,7,95.15,679.59,Month-to-month,Fiber optic,Electronic check,3,58.7419848554639,Yes
CUST-00323,Female,62,5,50.67,257.21,One year,DSL,Bank transfer,1,120.82668328323166,No
CUST-00324,Female,62,5,97.15,521.47,Month-to-month,Fiber optic,Credit card,2,95.32915627107405,Yes
CUST-00325,Female,51,45,97.21,4373.83,Month-to-month,Fiber optic,Bank transfer,3,108.91455477494581,Yes
CUST-00326,Female,26,43,57.01,2456.21,Month-to-month,DSL,Electronic check,3,190.1462347054046,Yes
CUST-00327,Male,41,42,51.52,2179.37,Two year,DSL,Credit card,2,,No
CUST-00328,Male,25,40,80.66,3204.48,Two year,Fiber optic,Credit card,0,190.09562195686485,No
CUST-00329,Female,24,69,49.68,3438.64,One year,DSL,Bank transfer,1,283.17564582680234,No
CUST-00330,Female,53,4,85.47,335.31,One year,Fiber optic,Mailed check,1,48.72060923467538,No
CUST-00331,Male,35,67,48.51,3245.62,One year,DSL,Credit card,2,117.30118238585169,No
CUST-00332,Male,20,4,24.85,110.91,Month-to-month,No,Credit card,1,88.2464686054934,Yes
CUST-00333,Female,45,49,111.58,5457.0,Month-to-month,Fiber optic,Credit card,0,108.2761238762284,Yes
CUST-00334,Male,23,38,92.13,3497.37,One year,Fiber optic,Mailed check,0,172.59541660108374,No
CUST-00335,Female,61,7,48.41,336.61,Two year,DSL,Bank transfer,6,,No
CUST-00336,Female,61,57,47.35,2697.68,One year,DSL,Bank transfer,2,188.66426353944655,No
CUST-00337,Male,38,4,60.16,230.25,One year,DSL,Electronic check,0,179.11276991020998,No
CUST-00338,Male,45,29,48.18,1405.58,Two year,DSL,Mailed check,0,212.42854794538178,Yes
CUST-00339,Female,57,46,100.83,4620.36,Month-to-month,Fiber optic,Bank transfer,3,239.51388371694827,No
CUST-00340,Female,71,39,81.73,3159.26,One year,Fiber optic,Credit card,1,257.8108406161713,No
CUST-00341,Male,71,36,99.03,3560.65,Month-to-month,Fiber optic,Credit card,3,179.22339389260802,Yes
CUST-00342,Female,18,31,92.68,2881.1,Month-to-month,Fiber optic,Electronic check,0,92.26338150717378,No
CUST-00343,Male,53,3,50.95,161.29,One year,DSL,Mailed check,1,129.63283704060152,Yes
CUST-00344,Female,38,10,46.34,468.05,One year,DSL,Mailed check,1,26.991358801360278,No
CUST-00345,Male,77,2,21.11,37.14,Month-to-month,No,Credit card,2,195.9792536222096,Yes
CUST-00346,Male,60,49,105.54,5177.47,One year,Fiber optic,Electronic check,2,98.90203621836667,No
CUST-00347,Male,52,21,91.44,1918.16,One year,Fiber optic,Bank transfer,1,107.00624507972333,No
CUST-00348,Female,30,4,52.58,209.29,Two year,DSL,Bank transfer,1,171.2169513592668,No
CUST-00349,Female,74,60,78.16,4651.67,Two year,Fiber optic,Credit card,2,33.12582628508386,No
CUST-00350,Male,66,1,59.11,59.11,Month-to-month,DSL,Mailed check,0,211.91219242751976,No
CUST-00351,Female,71,16,18.31,263.43,Two year,No,Bank transfer,1,183.32338268418508,No
CUST-00352,Male,71,5,94.39,503.71,One year,Fiber optic,Credit card,2,124.01264246925781,Yes
CUST-00353,Male,27,49,50.99,2511.43,Two year,DSL,Bank transfer,0,147.0523675898633,No
CUST-00354,Female,70,10,23.44,252.33,One year,No,Electronic check,0,109.74644133451754,No
CUST-00355,Female,61,11,100.02,1092.55,Month-to-month,Fiber optic,Electronic check,3,306.2646019374367,Yes
CUST-00356,Male,64,5,102.39,510.77,Month-to-month,Fiber optic,Credit card,1,94.98292971856259,Yes
CUST-00357,Female,70,8,52.05,396.92,One year,DSL,Electronic check,1,169.36975768567729,No
CUST-00358,Female,27,54,65.19,3502.96,Month-to-month,DSL,Bank transfer,1,134.2200696080905,No
CUST-00359,Male,63,6,47.86,283.19,One year,DSL,Bank transfer,3,153.23583906371363,Yes
CUST-00360,Male,30,37,56.02,2064.42,Month-to-month,DSL,Credit card,1,180.75575236672307,No
CUST-00361,Female,54,11,98.21,1087.07,Month-to-month,Fiber optic,Mailed check,0,183.09256822196113,Yes
CUST-00362,Male,55,9,89.91,815.13,Month-to-month,Fiber optic,Bank transfer,3,128.58314228582668,Yes
CUST-00363,Male,41,19,78.95,1494.1,One year,Fiber optic,Electronic check,5,80.27201887574783,No
CUST-00364,Female,19,18,24.56,454.53,Month-to-month,No,Mailed check,2,106.07445940437125,Yes
CUST-00365,Male,39,5,52.04,242.87,One year,DSL,Electronic check,1,122.36270960034508,No
CUST-00366,Male,34,6,24.68,129.25,Month-to-month,No,Credit card,0,114.19646370919148,Yes
CUST-00367,Female,53,67,20.02,,Two year,No,Credit card,1,87.49316629221069,No
CUST-00368,Female,31,10,104.85,1056.63,Month-to-month,Fiber optic,Electronic check,1,176.8850423014424,Yes
CUST-00369,Male,27,61,60.5,3703.21,Month-to-month,DSL,Electronic check,1,68.65621547847893,Yes
CUST-00370,Male,52,9,102.55,901.35,One year,Fiber optic,Bank transfer,2,146.91540996510858,No
CUST-00371,Female,42,10,54.88,536.32,One year,DSL,Bank transfer,1,52.07197575828776,No
CUST-00372,Female,20,65,112.37,7308.57,Month-to-month,Fiber optic,Bank transfer,0,215.4629383149593,No
CUST-00373,Female,64,4,52.2,213.67,Two year,DSL,Credit card,1,113.11261565265872,No
CUST-00374,Female,55,5,109.16,574.21,Month-to-month,Fiber optic,Credit card,3,106.3437141865104,Yes
CUST-00375,Male,34,7,87.59,597.79,Month-to-month,Fiber optic,Mailed check,0,96.26420857293223,Yes
CUST-00376,Female,29,6,60.97,397.87,Month-to-month,DSL,Electronic check,3,252.31214109509554,Yes
CUST-00377,Female,71,6,103.02,625.88,Month-to-month,Fiber optic,Mailed check,2,229.64739561969017,Yes
CUST-00378,Male,69,5,58.55,310.23,Month-to-month,DSL,Credit card,1,153.26159937246675,Yes
CUST-00379,Female,41,9,101.27,920.55,Month-to-month,Fiber optic,Mailed check,2,119.88235044530101,No
CUST-00380,Male,46,11,18.37,190.99,Two year,No,Bank transfer,1,274.53766840084364,No
CUST-00381,Female,60,10,67.18,663.45,Month-to-month,DSL,Electronic check,3,179.8609951869489,Yes
CUST-00382,Female,42,60,90.09,5405.45,One year,Fiber optic,Credit card,2,134.68539756955872,No
CUST-00383,Female,53,39,62.04,2396.7,Month-to-month,DSL,Bank transfer,0,116.33695240081366,No
CUST-00384,Male,75,40,93.66,3721.94,Month-to-month,Fiber optic,Electronic check,2,199.0677579739334,Yes
CUST-00385,Male,77,18,28.14,497.25,Month-to-month,No,Electronic check,2,136.7658729837399,Yes
CUST-00386,Female,43,52,51.31,2678.62,Two year,DSL,Electronic check,1,69.66615058137477,No
CUST-00387,Male,55,2,24.38,38.89,One year,No,Credit card,1,160.31367965411678,Yes
CUST-00388,Male,18,64,92.96,5948.39,Two year,Fiber optic,Bank transfer,3,164.3246457359903,No
CUST-00389,Male,37,34,58.94,,Month-to-month,DSL,Bank transfer,2,152.66065852288543,No
CUST-00390,Male,72,63,20.95,1334.98,Two year,No,Electronic check,3,180.3108791984109,No
CUST-00391,Male,45,3,56.35,175.42,One year,DSL,Electronic check,2,130.5902829463113,No
CUST-00392,Male,33,69,57.21,3960.31,Month-to-month,DSL,Mailed check,2,150.42090150083507,No
CUST-00393,Female,64,13,103.08,1357.54,Month-to-month,Fiber optic,Electronic check,1,149.40147257518439,No
CUST-00394,Female,34,2,93.65,172.48,Month-to-month,Fiber optic,Mailed check,2,69.66853930016865,Yes
CUST-00395,Male,57,23,89.82,2034.59,One year,Fiber optic,Electronic check,0,192.16681541247,No
CUST-00396,Female,45,31,51.92,1603.38,Month-to-month,DSL,Electronic check,2,183.01259414813742,Yes
CUST-00397,Female,75,59,21.09,1261.3,One year,No,Bank transfer,1,209.35347654115546,No
CUST-00398,Female,29,1,85.35,95.75,Month-to-month,Fiber optic,Credit card,1,89.45183506416413,Yes
CUST-00399,Female,44,1,28.03,28.03,Month-to-month,No,Electronic check,2,124.64080859913884,Yes
CUST-00400,Male,71,9,63.33,598.75,Month-to-month,DSL,Bank transfer,2,216.54580444073733,Yes
CUST-00401,Female,70,7,86.63,618.06,One year,Fiber optic,Electronic check,0,115.43026133387781,Yes
CUST-00402,Female,59,6,23.49,131.91,Month-to-month,No,Mailed check,2,257.7875902679765,No
CUST-00403,Male,76,56,109.22,6133.8,Month-to-month,Fiber optic,Credit card,2,56.43466996046608,Yes
CUST-00404,Male,64,12,25.7,284.67,One year,No,Electronic check,3,116.08171395166916,No
CUST-00405,Female,47,10,63.94,644.36,Month-to-month,DSL,Electronic check,3,122.10820156804111,Yes
CUST-00406,Female,58,39,66.64,2591.01,Month-to-month,DSL,Electronic check,2,195.82416734662084,No
CUST-00407,Female,51,8,24.98,198.82,Month-to-month,No,Mailed check,0,249.92319310456605,Yes
CUST-00408,Female,54,1,20.84,29.92,Month-to-month,No,Bank transfer,1,168.23444368800273,No
CUST-00409,Female,23,9,59.47,549.11,Month-to-month,DSL,Electronic check,5,10.0,Yes
CUST-00410,Female,24,1,60.64,62.32,Month-to-month,DSL,Electronic check,1,145.13897188653777,Yes
CUST-00411,Male,49,62,108.51,6724.31,Month-to-month,Fiber optic,Credit card,2,157.38796015268207,No
CUST-00412,Female,49,16,24.23,361.89,Month-to-month,No,Mailed check,1,173.5868643557053,Yes
CUST-00413,Female,70,21,72.62,1501.61,Two year,Fiber optic,Mailed check,2,145.28587153644148,No
CUST-00414,Male,42,2,85.72,132.83,Month-to-month,Fiber optic,Credit card,3,228.38248380650563,Yes
CUST-00415,Male,50,10,105.28,1055.29,Month-to-month,Fiber optic,Electronic check,2,96.70333979394536,Yes
CUST-00416,Male,72,7,58.51,423.42,Month-to-month,DSL,Credit card,1,88.15438858348827,No
CUST-00417,Male,75,3,22.78,32.54,Month-to-month,No,Credit card,1,113.25795854737771,No
CUST-00418,Female,24,1,83.98,99.77,Two year,Fiber optic,Electronic check,2,306.1122083187146,No
CUST-00419,Female,69,48,95.72,4615.41,One year,Fiber optic,Mailed check,1,139.20870052093503,No
CUST-00420,Female,74,13,98.39,1281.8,Month-to-month,Fiber optic,Mailed check,1,218.9283803624466,No
CUST-00421,Female,79,18,86.44,1579.03,Two year,Fiber optic,Credit card,2,217.79975781504317,No
CUST-00422,Female,29,4,105.21,420.19,Month-to-month,Fiber optic,Electronic check,1,46.867451794908305,Yes
CUST-00423,Female,33,47,19.77,910.34,Two year,No,Bank transfer,1,146.60774845354706,No
CUST-00424,Male,33,1,78.62,78.62,Two year,Fiber optic,Credit card,3,217.21310987745642,Yes
CUST-00425,Female,60,46,87.59,4053.21,One year,Fiber optic,Credit card,0,321.7029817586321,No
CUST-00426,Male,70,6,60.0,350.8,Month-to-month,DSL,Credit card,2,214.7014797511057,No
CUST-00427,Male,53,7,28.0,202.29,Month-to-month,No,Bank transfer,2,129.45417124938783,No
CUST-00428,Female,30,10,65.93,667.45,Month-to-month,DSL,Credit card,2,237.61432074824086,Yes
CUST-00429,Male,24,16,62.58,1018.91,Month-to-month,DSL,Electronic check,3,124.12913907268891,Yes
CUST-00430,Female,53,6,69.1,386.63,Month-to-month,DSL,Bank transfer,2,82.11127885135339,Yes
CUST-00431,Male,64,56,87.31,4910.14,Two year,Fiber optic,Bank transfer,1,191.98982232457584,No
CUST-00432,Female,68,5,24.69,109.27,Month-to-month,No,Mailed check,2,62.871982664267705,No
CUST-00433,Male,26,15,94.12,1434.54,One year,Fiber optic,Electronic check,0,114.27237203267646,No
CUST-00434,Female,49,64,60.12,3842.22,One year,DSL,Bank transfer,1,239.20441910161253,No
CUST-00435,Female,28,9,48.35,429.76,Two year,DSL,Electronic check,1,192.74007740741098,No
CUST-00436,Female,25,2,98.34,208.24,Month-to-month,Fiber optic,Electronic check,0,98.16271431131109,Yes
CUST-00437,Female,50,55,69.12,3821.16,Month-to-month,DSL,Electronic check,2,158.42126742654057,No
CUST-00438,Female,40,50,83.51,4168.42,Two year,Fiber optic,Credit card,0,144.29433468818715,No
CUST-00439,Male,42,10,86.69,862.67,Two year,Fiber optic,Electronic check,1,204.44028378772614,No
CUST-00440,Male,73,27,18.86,500.1,Two year,No,Credit card,4,172.7996463663123,No
CUST-00441,Male,25,62,96.55,5977.47,One year,Fiber optic,Electronic check,1,159.28615992086796,No
CUST-00442,Female,62,25,59.05,1483.7,Month-to-month,DSL,Mailed check,3,147.8071698324886,No
CUST-00443,Male,39,2,24.92,48.48,Month-to-month,No,Mailed check,1,84.01034270019393,Yes
CUST-00444,Female,76,57,92.29,5279.4,Month-to-month,Fiber optic,Bank transfer,2,232.80920240691972,Yes
CUST-00445,Female,21,44,22.1,962.0,One year,No,Credit card,1,175.13002449986936,No
CUST-00446,Male,57,50,47.6,2391.3,One year,DSL,Bank transfer,1,130.29118381588844,No
CUST-00447,Male,20,3,98.15,305.12,One year,Fiber optic,Bank transfer,1,134.64981882634316,Yes
CUST-00448,Female,46,62,19.13,1181.84,Two year,No,Mailed check,3,143.87180576704563,No
CUST-00449,Male,58,11,55.55,607.23,One year,DSL,Bank transfer,1,100.66296572145063,No
CUST-00450,Female,46,27,90.73,2457.02,Month-to-month,Fiber optic,Mailed check,2,115.93239947565678,No
CUST-00451,Female,51,40,62.44,2487.22,Month-to-month,DSL,Electronic check,0,208.99060837594047,Yes
CUST-00452,Female,51,66,63.82,4206.66,Two year,Fiber optic,Credit card,0,56.11349940427476,No
CUST-00453,Female,45,5,23.19,96.38,Month-to-month,No,Credit card,1,261.5066438180631,Yes
CUST-00454,Female,30,53,110.84,5860.88,Month-to-month,Fiber optic,Electronic check,1,150.22840043383925,No
CUST-00455,Male,32,54,23.68,1263.2,Month-to-month,No,Credit card,3,102.51128133687922,No
CUST-00456,Male,77,10,98.34,969.34,Month-to-month,Fiber optic,Bank transfer,0,129.2444145796916,Yes
CUST-00457,Female,40,44,20.67,883.13,Month-to-month,No,Mailed check,0,175.25936643606437,No
CUST-00458,Female,61,29,88.66,2546.37,Two year,Fiber optic,Electronic check,1,121.13380968824052,No
CUST-00459,Male,43,9,46.97,435.76,Two year,DSL,Credit card,2,189.5687490955583,No
CUST-00460,Male,21,2,88.45,174.78,Two year,Fiber optic,Bank transfer,0,86.26343726958756,Yes
CUST-00461,Female,43,26,94.5,2475.69,Month-to-month,Fiber optic,Electronic check,2,102.14913908085956,No
CUST-00462,Male,57,10,18.0,195.7,Two year,No,Bank transfer,1,164.66189524446062,No
CUST-00463,Female,26,4,89.04,349.22,Two year,Fiber optic,Mailed check,1,112.79740186162088,Yes
CUST-00464,Male,72,68,82.52,5597.47,Two year,Fiber optic,Mailed check,6,267.5511222028873,No
CUST-00465,Female,22,7,22.69,161.11,One year,No,Bank transfer,1,199.76234186596142,No
CUST-00466,Male,73,3,21.42,57.6,One year,No,Mailed check,1,180.72925810452762,No
CUST-00467,Female,49,53,109.56,5816.23,Month-to-month,Fiber optic,Bank transfer,2,156.68547290018446,No
CUST-00468,Male,37,10,18.0,150.17,Two year,No,Credit card,1,129.1929875319984,No
CUST-00469,Male,67,31,106.42,3304.07,Month-to-month,Fiber optic,Credit card,1,134.63886931599154,Yes
CUST-00470,Female,28,36,54.03,1968.93,Month-to-month,DSL,Bank transfer,0,99.9003243511423,No
CUST-00471,Male,32,24,49.84,1190.2,Two year,DSL,Credit card,2,162.72030994778908,No
CUST-00472,Female,49,1,28.98,38.18,Month-to-month,No,Credit card,3,75.24728495701272,Yes
CUST-00473,Male,45,48,59.8,2851.99,Month-to-month,DSL,Electronic check,0,237.50080217762223,No
CUST-00474,Female,39,2,79.45,149.89,Two year,Fiber optic,Credit card,1,153.66129742790054,Yes
CUST-00475,Male,58,65,19.18,1233.53,Two year,No,Electronic check,3,232.18580767594483,No
CUST-00476,Female,34,56,59.21,3338.75,Month-to-month,DSL,Electronic check,0,203.59481069966597,No
CUST-00477,Male,76,43,19.29,858.9,Two year,No,Bank transfer,4,145.8418555640587,Yes
CUST-00478,Female,43,14,25.04,343.19,Month-to-month,No,Mailed check,1,176.75737955205437,No
CUST-00479,Male,61,3,24.43,92.81,Month-to-month,No,Mailed check,0,124.4305969969494,No
CUST-00480,Female,24,9,59.15,541.11,Month-to-month,DSL,Bank transfer,3,144.2247002827023,Yes
